A2IDOKLAT1MP8X,B0002D0096,"Jared Burdick ""JBurd""","[8, 9]","There are several types of practice amps. High end modlers (Line 6, G Dec, Vox VT) that can still run $400+ and are typically overloaded with features. The low end tubes (Fender Blues Junior, Bug V22, Peavey Valveking, etc). These typically are more stripped down (in features, not neccessarily quality). And then there are the micros. I always thought they were just a notch above toys, the sort of amps found in a prepackaged guitar set up from Wally World at Christmas.Boy was I wrong...I needed a portable amp for my son to take to and from practice after school. It was important to me that he could schlepp his own gear. He's not a big kid, so even 15lb. amps are pushing it(plus a gig bag and school back pack). That was initially what brought me to the Micro. Not sound or features, just the smallest possible amp for my little virtuoso. Turns out this is an AMAZING amp. The tone destroys the Line 6 and the features crush the Vox Pathfinder (6watt?) or Bug V12. And the Fender frontman - not even in the ballpark.Each of the models are distinct. The cleans are sparkly (more trebly) and the high gain models are very articulate. Obviously this isn't a loud amp, but that's not all bad. You can get everything this amp has to offer at reasonable volumes. It also can be battery powered (the life is suprisingly long), includes a regular wall plug, headphone jack, built in tuning fork (which is kind of lame) and a series of onboard effects that can be run simultaneously. For example, I was able to crank up the delay and tremelo and pull off some Dick Dale surpher licks with suprising accuracy.Don't let the size fool you. I honestly thought it was nothing more than a toy and I couldn't have been more wrong.  There are several big websites and it's tough to find any negatives about this amp. Quality sounding and durable for a great price.Oh - and the red - if you can find it - looks pretty sweet too.",5,For the price - an easy 5 stars,1308096000,"06 15, 2011"
A1HQN6CNAO683Y,B0002D0096,"Mr. Kipp M. Webb ""The Kipster""","[0, 0]",Great little amp. I had to take my Ampeg Jet in for a maintenance and I just love this little practice amp. I enjoy using it with both my Fender Strat and my Rickenbacker.,5,Little Giant,1386460800,"12 8, 2013"
A2B1KICX3RPRX3,B0002D0096,"ng11 ""ng11""","[0, 0]","It is a fun little practice amp, and I agree with the praise it gets. The positives have been covered so I'll point out a few (minor) things I don't like.First of all the power button is on the back, which is annoying. The rest of the controls are on top, why do I have to grope around the back to find the most important button. Plus I keep it in a cabinet so I have to pull it out to turn it on and off.Next! I wish they'd just name the settings &#34;clean&#34;, &#34;overdrive&#34;, &#34;distortion&#34;, and so on. JC Clean, Black Panel, Brit combo and R-Fier mean nothing to me.Then there's another minor annoyance that the input is recessed. A 90 degree angle plug won't fit unless you run it around the back.Lastly, the amp is solid and rugged but that means it's heavy. Not heavy like I can't pick it up, just heavy for something called a micro amp.None of these are deal breakers, just things I find annoying. Overall I have to say I prefer my VOX mini 3.",4,Nice little amp with a few annoyances,1404345600,"07 3, 2014"
A19Q4B515ENF9C,B0002D0096,Richard L. Chism,"[0, 0]","I bought this amp to replace a Squier SP-10 that came with my guitar.  The Squier had no effects, just a clean channel and an overdrive button.  I couldn't afford a bunch of pedals, but I wanted some effects so I could get cool sounds from my electric guitar.  I saw the reviews for this little amp on Amazon and decided to give it a try.  It is Awesome!  For such a small amp, the output is plenty loud for practicing at home, and it runs on batteries, too, so I can take it anywhere.  The effects are better than I'd hoped for.  This is certainly not for the pro who performs onstage or with a drummer, but for an intermediate level guitarist (like me) who just plays for his own pleasure or to please his family, this is the amp to get.  It has several modeling functions and you can choose between chorus, flanger, phaser, or tremelo while still adding either reverb or delay.  I'm one of the growing number of retirees who decided to pick up the guitar and learn more about it now that I have the time.  I don't need the deafening stacks that the kids like.  I love this amp.",5,Awesome Effects and a Great Sound,1381449600,"10 11, 2013"
A20EZ7E8WUH2GZ,B0002D0096,"Shastastan ""Stan""","[0, 0]",This pupppy is pretty powerful just running off the batteries.  We've used it on a couple of gigs an it worked well with the volume only half way up.  We are not guitar players and are not using guitars with it.  We are using an mp3 player for backup.  The sound is not quite as clear as we get with our Roland Cm-30 (so only 4 stars from me).  The micro cube is a lot easier to transport and set up and it's nice not to have to load up cart to roll around.  Guitar folk will like this unit with the fx features.,4,Plenty of power....,1328313600,"02 4, 2012"
AEUG4DYQZJ64Z,B0002D0096,W. Soh,"[1, 1]",The MicroCube came with new AC Adaptor that supports 110V and 240V. Now I can take it along and use it in Europe/ Asia and USA.I saved $30 from buying another AC adapter that supports 240V.Happy Customer!,5,New AC adaptor support 110V and 240V !!,1298764800,"02 27, 2011"
A120FZ2ESIMA63,B0002D01IG,Dan,"[0, 0]","A good solid piece of equipment! It sounds as good as it looks and it is absolutely beautiful! The description listed slight wear marks on the back, but I had to really look hard to find it (one). It came as well packed as a brand-new guitar and looks like one!",5,Quality and beauty!,1388793600,"01 4, 2014"
A1L7M2JXN4EZCR,B0002D01IG,David G,"[0, 0]","Tone control didn't work so it was returned.  But it was pretty nice even though I felt the fret-board quality is higher on my 900 Gibson Les Paul but what can you expect.  If I had to order it again I would pay 140 more and get the SG 400 which has the quality pickups.  The sound is let's say... average.  Good beginner guitar, or a guitar that can be upgraded with new pickups.  The bolt-in neck didn't bother me but the SG 400 doesn't have that which is another reason I would step up next time.  Shape is ok.  Purely subjective.  I like the solid Les Paul shape now a little better since it's more conservative.  But the size is good and almost more comfortable than the Les Paul style.  Can't believe they can make a good guitar like this for only 160 bucks.  Also, even though I was tempted with the faded finish, the glossy finish is really nice.  This guitar will make a player proud.",4,Nice finished guitar,1382400000,"10 22, 2013"
A214MI77WXVK9Q,B0002D01IG,Kim K.,"[0, 0]","For the money you can't find a better deal.  I am currently overseas and didn't want to bring my good guitar along.  This is a great playing guitar for the money, comes packaged extremely well and high quality all around for the price.",5,Best deal going for the price,1369353600,"05 24, 2013"
A2XB18IXOKUV82,B0002D01IG,Norb,"[0, 0]","I bought this at Guitar Center and now wish that I hadn't.  The reason I said this is that I would have rather saved the taxes, but oh well. Now on to the guitar itself.....This was the second of my three Epiphone guitars and for someone who isn't a professional musician, I still want to sound like one.  The sound from this SG is true to its big brother from Gibson. Awesome crunch and great sustainability.  I can take or leave the kill pot.  The electronics, mainly the switch could use some replacing.  I'm not complaining, I just noticed some extra noise when switching pickups..  For $169, you can't expect to have the top of the line.To sum it up, I love this guitar.  I keep in E flat tuning and it stays.  To me, a guitar with this sound and crunch deserves to drop it's tuning a little.",5,Amazing sound for under $200,1394668800,"03 13, 2014"
AYQCAPXJ81XTN,B0002D01IG,paul day,"[2, 2]","i love this thing!!!  action is perfect,  great sound,  good feel, easy to play i highly recomend this",5,i love this guitar!!!!!!!!!!!,1285459200,"09 26, 2010"
AA5TINW2RJ195,B0002D01K4,,"[0, 0]",At first it look small for my guitar but it fits perfectly with my Epiphone LP-100 Les Paul Electric Guitar,5,Love it!,1405382400,"07 15, 2014"
A158NXQZK3SZ9N,B0002D01K4,"Altech ""Alan""","[0, 0]",Now-a-days I just search amazon because they have always got what I want at reasonable prices. This is no exception. I am not a musican but wanted a case to carry my Epiphone Les Paul Custom Pro to the guitar guy for setup etc. This was was better then I expected. It is sturdy outside and nice fusion inside with a tight but not too tight fit. In other words great all around. I know it sits on a self with many other guitars when I take it in to the guitar guys so I am perfectly confident that it is well protected. and it is lockable (with key)If you are looking for a more then good case for your Epi LP just get this one. You will not be disappointed.Also. I ordered it on a tuesday and it came the next day. No special shipping. Maybe it is my locations but that was great too. Well packed.,5,This case is it.,1400025600,"05 14, 2014"
A3K96R872MUM3D,B0002D01K4,chris araza,"[0, 0]","love the case nice and simple, it really look exactly the same as the picture. highly recommend to everyone looking for a case.",4,awesome!,1401753600,"06 3, 2014"
A2U1Z3TZ4P76JB,B0002D01K4,C. Zemer,"[0, 0]","Bought this along with the guitar as a present for my daughter. The guitar fits in this case perfectly, and is very well protected.",5,Purchased this along with the Epiphone LP-100 Les Paul Guitar,1393977600,"03 5, 2014"
A3DIN9E5QQZ6VT,B0002D01K4,Dakotah Jennings,"[0, 0]",I ordered this for my Epi LP Special 2 and obviously it fits like a glove! Beautiful interior and a comfortable padded handle. Solid hinges and even comes with hinge lock on the center hinge.,5,Great affordable guitar case!,1397088000,"04 10, 2014"
A3J2PKECNUGEHO,B0002D01K4,D. Blackburn,"[0, 0]","Basically, this case is very sharp looking - made with good quality materials. The inside of the one I received was grey fur. The case would probably take a beating over time, but its not a SKB case. Nice enough that I wouldn't check it at the airport. Survived a trip in a moving van from Philly to Boston.Would definitely recommended if you need a case that your Les Paul fits very snugly and safely into.",5,Good quality case the fits my Epi 56 Goldtop Reissue!,1299715200,"03 10, 2011"
A2CKMJU4WD3XDE,B0002D01K4,Evan Anderson,"[17, 19]","This case it built really well, it has really nice plush interior... storage area for picks-strings-tuning fork-etc in the neck, it DOES have a lock on one of the latches. The case actually kind of stuck the first few days after i got; so much so that i thought it was locked with the key inside when i first got it. Turns out thats actually impossible to do with this case unless you have an extra key... so dont worry. Just dont be an idiot like me and give it a good tug when you get it.Above all it fits my Epi LP perfectly... as it should! hehe.",5,Fits well and very durable,1197331200,"12 11, 2007"
A1MM26M78136ZP,B0002D01K4,fearn0evil,"[0, 0]","Its a tight fitting case. I am a proud owner of aEpiphone Les Paul Custom Proand it fits as snug as can be. When I ordered the case I assumed it would be made for my guitar. It arrived double boxed and wrapped in plastic. I am sure I received a new case. Being perfectly  protected as it was, it hadn't a mark on it so.As far as the construction, it not a flight case by any means. It looks as though it will hold up to at least some abuse and still do its job, to protect the guitar. My guitar does not move in the case due to its perfect fit. With this said, over time there is a possibility of wear. I would predict the buckles may be the first to fail. And then handle doesn't look as durable as it could be , we'll see on that.Overall this is the case for the Epiphone Les Paul. I saw the Gibson case and I just don't see them as superior enough to justify paying more. I am satisfied with my purchase and I think most people would be. Five stars for now. I will edit in the future if necessary.",5,Tight Fit,1377388800,"08 25, 2013"
A3PB1FI3R9V7PY,B0002D01K4,idjut,"[0, 0]",Very nice case for the price.  Solid construction and perfect fit and protection for my Epiphone LP.  Would definately recommend.,5,Love it,1394409600,"03 10, 2014"
A18C03TA8N26L4,B0002D01K4,Javier Fernandez,"[3, 3]","Hello, I bought a Epiphone Goth Studio guitar and I also bought this beauty. I'm very satisfied with the quality of this case, as it makes my guitar looks very nice and very nice protected.",5,WHAT YOU EXPECT FOR A CASE,1292198400,"12 13, 2010"
A3MDQTWO6NOV1U,B0002D01K4,jayjustin,"[0, 0]","this case is the best i've ever had...very plush on the inside, and hard construction on outside is very strong...the handle extreamly soft to the touch...i guess all my other cases just don't measure up to this one...it even locks...if your guitar fits...but this for the quality!!!",5,best home for my new guitar...,1383696000,"11 6, 2013"
A3K6M4WXNTYQEM,B0002D01K4,Keane O'Kelley,"[5, 5]","The case is hard on the outside and soft on the inside as it should be. The pocket inside is nice for holding accessories. It does include a lock on the middle latch, but somehow mine eventually stopped working, as the lock isn't very good quality. The lock cylinder itself fell inside the lock and can no longer be used. Otherwise great case, highly recommended.",5,Very nice case,1294876800,"01 13, 2011"
A3MW5BXUOCCQV0,B0002D01K4,Laytonium,"[0, 0]","I use this for my Epiphone Zakk Wylde Custom Les Paul. It fits perfectly in the case, one of the best cases I own and have seen, the carpet is awesome, also has a pocket in the middle, what holds the neck up, and can fit a strap and even a pedal. Very durable case and seems like the younger brother of the more expensive Gibson case.",5,Awesome Case,1390435200,"01 23, 2014"
AZE83O4F1IJPR,B0002D01K4,Matt,"[0, 0]","An affordable guitar case that fits my guitar perfectly. That's all there really is to say, if you need a sturdy guitar case  for a Les Paul styled guitar and don't want to spend a butt-load of money, look no further.",5,Works for me.,1383609600,"11 5, 2013"
A2W03JTG0K5OKF,B0002D01K4,Mike Diamond,"[0, 0]",I bought the bigger version of this for my Riviera P93 and this case is just as plush and protective- best deal going for a brand new case - I just wish they had these for more brands-,5,Perfect Case for my Les Paul Special,1398643200,"04 28, 2014"
A2T372SGRFAWYP,B0002D01K4,"MK Hill ""MK Hill""","[0, 0]","I do some guitar repair work and one of my customers needed a LP case. I have bought a lot of stuff here on AZ so looked at this one and had it shipped to him. He says its great so that is my review.Prices are always great on AZ and Prime saves me money in shipping.4 stars is my tops, anywhere.",4,Epiphone case,1398211200,"04 23, 2014"
A2JZTK0WGJCMGN,B0002D01K4,SuperGlide,"[1, 1]","I could not believe the quality of this case, fits my Epiphone Les Paul 100 like a glove.  Very plush interior, plenty of storage and very durable.",5,Wow!,1389139200,"01 8, 2014"
A1EVEQAR05SY7L,B0002D01K4,W. Perry,"[0, 0]",I'm not much for brand names on my guitar cases. I figure it tells would-be thieves what they're getting!  I sprayed a little matte-black paint over the Epiphone logo. The case itself is quite sturdy and the inside is very plush. It fits my Line 6 JTV Variax in a very cozy way. Great case for small cash!,5,Great budget case for Les Paul style guitars.,1394928000,"03 16, 2014"
AN1RO6C6I78YO,B0002D01KO,"B. T. Corneto ""BeeTeeCee""","[0, 0]","Ordered one of these Gig Bags for a new Les Paul - the hard shell cases are back-ordered, and I didn't want the guitar just sitting attracting dings and dust.Fits a LP Studio perfectly, has room for small items in an outer zippered pocket. Does the Job !",5,Nice outer cover,1339718400,"06 15, 2012"
A120FZ2ESIMA63,B0002D01KO,Dan,"[0, 0]","If you're looking for something to protect your guitar until you can afford a good hard case, this is it. For the price, it has better padding than I expected and is equipped with carrying handles and a shoulder strap with metal buckles and snaps. Good deal for the price!",5,Very nice!,1388793600,"01 4, 2014"
A2IDOKLAT1MP8X,B0002D01KO,"Jared Burdick ""JBurd""","[4, 9]","As the title states, this is a lightly padded duffle bag, nothing more. If you're toating between practice with an instructor, it's okay. I purchased it for that reason...and I'm an adult, so I can be careful. This bag is useless for kids as a drop would likely result in damage. I would even go so far as to call it a glorified dust rag. It will prevent my guitar from scuffs, dings, dent & dirt, but that's it.There are better gig bags at a comprable price and the only reason I gave it two stars was becuase of the dirt cheap price.",2,Bare Minimum,1309046400,"06 26, 2011"
A2Z548GT5948WH,B0002D01KO,"J. Perry ""Zak""","[1, 1]",This houses your guitar and I have a couple humidipaks  in there because I live in a northern desert. Not many frills to this bag. It does the job.,4,Does the job,1360972800,"02 16, 2013"
A214MI77WXVK9Q,B0002D01KO,Kim K.,"[0, 0]","This bag is light, with two back pack straps, a pocket for accessories, excellent quality material and a good quality zipper.  If you just need something lightweight to protect your instrument this is it.",5,Great Gigbag,1369353600,"05 24, 2013"
A3CMXRFIWQCBKQ,B0002D01KO,kodiakcowboy,"[0, 0]","This bag fits my Epiphone Les Paul II electric guitar very well...but no room to spare.  The outside pocket is too small for sheet music, but works for small things like a tuner and short cable.  I prefer a bigger pocket, but aside from that I can't complain.  This gig bag looks really sharp, and has two shoulder straps for convenient carrying.",5,Fits Epiphone Les Paul II,1383177600,"10 31, 2013"
A3PGQWCSJPCYDH,B0002D01KO,Minh Pham,"[0, 0]","Good quality bag for my Epi LP. Fit like a glove, in fact I wish they were a little larger to hold some accessories.",4,Fit my Epiphone just fine,1388188800,"12 28, 2013"
A25ZBYVW8ZINLM,B0002D01KO,Randy V. Brown,"[1, 1]","This gigbag is a very tight fit for my Epiphone Les Paul. Their is minimal padding, so it is little more than a dust cover. I tossed it aside, and bought a Fender gigbag. The Fender is heavily padded, and gives me some serious protection.",3,Provides Some Protection,1389744000,"01 15, 2014"
A1MTN9XWJSA5PI,B0002D01KO,RS617,"[8, 8]","At &lt;$20, this is a great bargain, but it is a very basic bag. It fits my Les Paul Standard snugly and has back straps for easy carrying. These are also easily removed if they bother you. This Epiphone gigbag also has a zippered pocket for accessories (holds a strap, patch cord, but not much else) and features nice looking graphics.",4,More for Les,1308009600,"06 14, 2011"
A2BRXREMT5WZJ0,B0002D01PY,Christopher Graham,"[0, 0]","Rugged, robust, flexible. Couldn't ask for more in a momentary switch. Like all Boss products it will probably last longer than me.",5,Best momentary switch on the market,1358640000,"01 20, 2013"
A3IKOEE8Z3T6BH,B0002D01PY,Ecadad,"[0, 0]","I got this for use with the Boss DD-20 as a tap-tempo. It does the job well, it's a little big for what it is, but definitely worth having with a delay pedal",5,Does what it's supposed to,1340582400,"06 25, 2012"
AJBBU53A0X84I,B0002D01PY,Jerry,"[0, 2]","I got this for my Boss Loop Station, but it doesn't work very well.  I keep hoping I'll find something it DOES work well with...",1,Got this for my Boss Loop Station.,1390608000,"01 25, 2014"
AFUXETAHFUXFE,B0002D01PY,Julian,"[0, 0]",No problem at all.Great quality and I am looking forward to purchasing more of this brand. Thak you very much!,5,Good,1399852800,"05 12, 2014"
A3TOCY3MSC878,B0002D01PY,kenb,"[1, 1]",I'm using this footswitch to control a drum machine. it does the job and i've had no problems with it,5,it works,1372982400,"07 5, 2013"
A2HDEN9SPBWC5I,B0002D01PY,Lip Davis,"[0, 0]","I could not beat the price. The pedal does what is suppose to do on my Dynamic Wah guitar pedal. It is well build and I can use it on other Boss and Roland gear. Also, it not to big. It does not hog up a lot of space on my pedal board. Very happy with this item.",5,I bought this to work on my Boss Dynamic Wah in the Harmonizer Mode,1354233600,"11 30, 2012"
AMY8AUDIBXHCI,B0002D01PY,The Picker,"[0, 0]",nuff said.works great.latest purchace is used as a trigger on my drum machineused the CODA kick pedaltrigger a boss sound moduleplay it all the timealso use one on my Vocalist.  and eff mute.  and chan change.like the option of NC or NO.  saved my gig just tonight when one of my Midi controllers lost it mind an needed NO instead of normal NC.,5,have a bunch of these,1363392000,"03 16, 2013"
A3BMI7VGJT60Y7,B0002D02IU,Autumn,"[23, 26]","Summary for those who don't want to read the whole thing: This is more than worth the money. If you're a beginner looking for a first guitar or if you're experienced and are searching for a backup/travel option or anything like that, get this. Do not hesitate. A cheap guitar doesn't ALWAYS mean a POS!Alright, full story/review:So, when I was a kid up until my early teens my (insanely talented and self-taught) older brother helped me learn how to play guitar. I got pretty decent but somewhere along the way I stopped and I've regretted it basically every day ever since then. Recently, I decided to stop internally griping about it and realized I should actually DO something about it. So, here I am.Having previously lived in a house with multiple guitarists, I have heard the sounds of expensive guitars and I have heard the sounds of the cheapest guitars (like a typical beginner's First Act). I knew there was a middle ground and I was determined to find it. I got way more than I bargained for.I began my quest knowing that my funds were limited. There was no way I could afford to dive right in and buy a high end, top of the line Fender or Martin like I had had the benefit of learning on back in the day. I knew I had to go cheap, at least for now. I began scouring the internet in search of the best rated budget guitars. After an exhaustive amount of research, I chose this one due to the positive reviews and because all of the demos I'd pulled up on YouTube were excellent. Plus, Epiphone has a pretty good reputation in general.Despite the positive reviews, I was still a bit leery; buying instruments without actually handling them first is always a bit of a gamble. Even if it sounds nice and plays well, sometimes a perfectly solid, functional instrument just doesn't FEEL right. As I went through the checkout I silently reminded myself that I could send it back for any reason. I went into this fully knowing that there was a good possibility I'd just have to bite the bullet and buy something better, even if costlier.Well, it arrived earlier this week and I am not disappointed. I certainly didn't expect perfection and I was convinced that I would find some kind of error, if only cosmetic, with such a cheap guitar. I am here to tell you that I have not found anything wrong with it. Even if I had (unless it drastically affected the sound/playability of the instrument), it would still be worth the price.Along with the guitar I bought some new strings (Martins) because 9/10 times the stock strings that come on instruments are awful. I was pleasantly surprised to find that the stock strings are more than usable. I see that some of the other reviewers disagree. Maybe their strings were older or maybe it's just preference, I don't know. All I can say is that the stock strings on my guitar were not at all corroded/old. Shockingly enough, the guitar was pretty close to being in tune right out of the box! It doesn't seem to have any trouble staying in tune, either. All of that being said, it wouldn't hurt to pick up a pack of strings just to be safe. I mean, I'm sure that when I do finally put the Martins on I'll be even more mind-blown than I already am with the way it sounds.This guitar has a full, rich sound, plays comfortably (the low action helps!), and has zero issues with buzzing or dead frets. Oh, and contrary to what other reviews have said - YES, it DOES have a truss rod. While we're talking about its positives, let's not ignore the fact that it's also super attractive with its shiny black finish. There isn't much about it that would give away its price. No, it's not a $1000 guitar but it certainly doesn't play like a $100 guitar either! I don't regret this purchase at all. Even in the future when I progress and upgrade I will definitely be keeping this lovely gem!If you're still unsure, do what I did and listen to some demos on YouTube. I doubt you'll be disappointed. (Pay no mind to the reviews the guy on the GearWire YouTube channel did. He clearly doesn't know what he's talking about and I, as well as everyone else in the comments section, was sure to express my feelings about that, haha! One user even claimed Epiphone should sue him!) Check out the video reviews by the users/companies GoldHat3, SamAshMusic, GigGear, and ShadowFW.My only complaint about this guitar is that I didn't buy it sooner!Good luck on your search, I hope this review has helped!",5,This will more than suffice,1376006400,"08 9, 2013"
A3394J1F9CN9W5,B0002D02IU,"Charles Forquignon ""Cyrus Blades""","[1, 1]","First off; let me start by saying I bought this guitar because it was only $100 and I was board on my deployment and wanted something to brush up on before I return home.I DID NOT: expect good quality, sound or comfortably from this guitar.I DID: want something cheap I could toss around and use out here in the desert without worrying about it getting beaten up or trashed.When I unboxed this guitar I was floored! The hardware is much higher quality than I had expected by far. The strings it came with weren't complete crap, but I swapped them out for my favorite set of strings: Ernie Ball 2406 Ernesto Palla Nylon Black and Silver Classical strings. The guitar sings beautifully; the tone is rich and vibrant.It's quite comfortable to play, I have no problems playing up to the 16th fret without this guitar having a cut away. I'm not a big fan of the pick guard that has the Epiphone 'E' on it, so I will probably end up removing it; but the sunburst is really nice looking. I have received many compliments on the look of it already.OVER ALL: this guitar is a really great instrument for the price tag. GET IT!Also; I'm buying a hard case to take it home, or shipping this guitar back home to myself because I want to keep it as part of my collection. My original thought was to buy this guitar and leave it out here at the Rec tent for other people to use after I'm gone. Even if I do decide to leave it out here; I'll be buying another one when I get home!",5,Absolutly an amazing guitar for $100,1386979200,"12 14, 2013"
A8MTE6SIYM0GY,B0002D02IU,Fletcher Chambers Jr.,"[2, 2]","This is NOT my first guitar. Nor am I breathless Epiphone supporter shouting how this guitar is the sonic equal of Taylors and Martins. It's not. Here's what it is: An exceedingly well-constucted, AMAZINGLY playable guitar. Fit, finish, feel and action were all VERY nice... Sound on the other hand? Let's face it. It's plywood all around. It SOUNDS like plywood. But that doesn't distract from the fact that it's a great guitar for $100 bucks.It's a fine &#34;first&#34; guitar. It's a great beach/camping/cabin guitar. Leave it in your car to practice at lunch. Leave it in the office. ANY guitar is better than no guitar... And this guitar is better than a LOT of other entry level guitars.Seriously consider changing strings the second you take it out of the box... New, premium strings DO make a difference.If your expectations are for a playable, rugged, affordable guitar you won't be disappointed. If sound quality is your primary concern, well... You are going to have to spend more than a hundred bucks to be happy.For my desired application, this guitar was great... I'm very happy with it and would buy it again in a heartbeat.",4,This review is different...,1397779200,"04 18, 2014"
AT9G9PT2K0PLB,B0002D02IU,Linda S. Frederickson,"[1, 1]",It is my son's first guitar and he is learning on it well.  It is still in great condition. good quality Guitar!,5,Great Guitar!,1374537600,"07 23, 2013"
AYQCAPXJ81XTN,B0002D02IU,paul day,"[28, 29]","this thing plays great!!  action is low but does not buzz, very easy to chord.i highly recomend this guitar.",5,WOW!!!!!!!!!,1291852800,"12 9, 2010"
AR6CAR106LX2Y,B0002D02IU,"TIMOTHY A. BILLINGSLEY ""BamaGuitar""","[0, 0]","Well constructed with quality woods, saddle/nut and bracing. Neck and frets are straight, level and do not snag. This guitar rings like a bell, stays in tune and is light weight. Do not let the low price fool you but do not expect the guitar to come set up to your tastes. Any guitar that you buy will need to be adjusted to your style of play. The strings may be too high or too light or whatever, just be ready to do a tiny bit of work to get it like you want it then it will serve you well. Do not buy a Luna, Davidson, Main Street, or any other 'no name' - get this one.",5,best bang for the money,1395792000,"03 26, 2014"
A1RSRUQVKB5EBO,B0002D02RQ,A F&amp;T,"[0, 0]","I normally use nylon picks but do some songs with flatpicking intros and the nylons were to flappy. These picks keep a nice bright tone, very little friction on the strings - so low string noise. Enough grip to stay put in hands well too.",5,Good picks,1388448000,"12 31, 2013"
A1LHMSY3Q46PJS,B0002D02RQ,"Bob ""Bob in Big Bear Ca""","[0, 0]","I've been buying Dunlop pick for at least 15 years now, and I love the feel and the grip. The picks last for a really long time, and I would recommend getting several thickness' for different applications. But for sitting in a room playing around, with my acoustics and electric guitars this is a decent all round pick",5,Great picks that work great on both acoustic and electric guitars,1218672000,"08 14, 2008"
AONGA3BHTK0EG,B0002D02RQ,CHUS01 Fan,"[0, 0]",I tried this but ended up going back to Tortex.  I like the satin finish on the Tortex better and the way it bends.  The Ultex has a little brighter attack though and wears out less quickly.  Ultex sounds more like the Fender celluloid.,4,Stiffer and brighter than Tortex,1395187200,"03 19, 2014"
A20TFY5J3WNJU2,B0002D02RQ,crazy finger magic,"[0, 0]",Sounds great. I own 5 different gauges. I like the gripping surface. .90 is my favorite gauge and the rounded tip is super fast.,5,great picks.,1399680000,"05 10, 2014"
APEJ8EJCC8PQ8,B0002D02RQ,F. Jones,"[0, 0]",Guitar picks make a huge part of your tone.  Especially on acoustic.  These are the best acoustic picks on the market today in my opinion.  They have a long life and do brighten your tone.  Freshening up the picks is easy just by rubbing them on your carpet or  carpet scrap to bring back the original shape.,5,These are the best picks on the market,1357689600,"01 9, 2013"
A362IZKSMV6MA8,B0002D02RQ,Garot M. Conklin,"[0, 0]","These are nice, I like the 1.14 rigidity and these are just fine for me... you will wear them out on acoustics though if you are a more aggressive player as I am.  Once these are worn, as with most picks, they sound considerably different.  Much more grainy and tin-y but that may be a plus for you?  I also like the side edges for a real mellow and / or speeding picking style.  They stay in your fingers well.",4,it's a Pick,1400025600,"05 14, 2014"
AD4MJT7YYVHP7,B0002D02RQ,GJack,"[0, 0]",The grip is excellent. But I prefer the 1.14 Sharps over these. These are sturdy and look like I won't be needing another set for quite some time,4,Same material as Jazz III Yellow,1364947200,"04 3, 2013"
AKHWZ3S1UVZAO,B0002D02RQ,Hagen LeBray,"[0, 0]","We all have different tastes in guitar picks, I know,  As I wrote elsewhere, the Dunlop Tortex are awful for acoustic, in my opinion.  These Ultex are much better.  Not as noisy, better feel.  Still not my favorites.  I'll have them with me for spares.",3,Not Bad Picks...,1402617600,"06 13, 2014"
A23HJIRA5PIMG0,B0002D02RQ,"Michael A. Rammel ""sixxstring""","[0, 2]",I bought the wrong gauge. I read a review that said that you should get a size less then you really want but they are wrong. I bought the .90 gauge at Guitar Center and love them. These were made for that Dave Mustain muted crunch sound. I don't know if I will use these forever but for right now I love them. Just hard enough for speed picking but light enough to stay in your hand without moving around like 1 mils do.Dunlop Ultex sound awesome and so far they still look like new.Buy em!!!!,2,Good picks but...,1347926400,"09 18, 2012"
A2O2UE0UTPOB0Q,B0002D02RQ,Michael D Burwell,"[0, 0]",I love the pick attack with these.  I have used almost everything out there over 20 years of playing and have settled on this pick as my go-to choice for acoustic guitar.,5,Best picks on phosphor bronze long-life strings,1356652800,"12 28, 2012"
ADH0O8UVJOT10,B0002D02RQ,StormJH1,"[0, 0]","Didn't think I'd be compelled to review something like a guitar pick, but the Dunlop Ultex has really impressed me thus far.  I use the .60 thickness, which is equivalent to the orange plastic Dunlop pick.  The orange pick is my favorite for acoustic and most electric playing, but they do wear down and fray on the edges, and have a little more friction that I'd like.This Ultex seems very resistant to wear and has surprisingly little drag over the string.  I find the matte finish very easy to grip and hold.  It gives just enough to use for smooth strumming, while being rigid enough for individual notes.Some reviewers have noted that they crack after some use.  If that turns out to be a problem, I might reconsider my review.  But out of the box, they perform as well as any pick I have used!",5,My new pick-of-choice (replacing the Dunlop Orange),1380067200,"09 25, 2013"
A3ITN3125FJETP,B0002D02RQ,Tachyon,"[0, 0]","Grabbed these on impulse as I needed some new ones. Normally I used the old Fender Medium or Heavy picks, but I gotta say these are great. Stiff but flexible enough to maneuver plus they glide nicely. Not sure what could be said to prove it, but they just feel great.",5,Pickin!,1394150400,"03 7, 2014"
A2P83FWHR36WN1,B0002D02RQ,Todd S.,"[0, 0]","I've used the Tortex picks for a while now, and have been really happy with them. This pick however, takes it to the next level. Very strong and great bite for a relatively thin pick. I use the .73 for acoustic and the same holds true. Great product.",5,Great Picks,1287532800,"10 20, 2010"
AOHR2Q90UXF23,B0002D05FU,"bk from the states ""bk from the states""","[1, 1]","This polish was recommended in one of Dan Erlewine's books and it works great.  It really makes the natural high gloss finish on acoustic guitars pop.  The effect isn't as noticeable on darker finishes though.  It really helps on the back of the neck too, makes it slippery and fast.  Highly recommended.",5,works great for acoustics,1326758400,"01 17, 2012"
